32;CFCFCEFC;0;0001
32;CFCFCEFC;0;0001
32;CFCFCEFC;0;0001
32;CFCFCEFC;0;0001
32;CFCFCEFC;0;0001
32;CFCFCEFC;0;0001
32;000050FC;1;0001
32;00000000;0;0000
32;00000001;0;0000
32;00000002;0;0000
32;00000003;0;0000
32;00000004;0;0000
32;00000005;0;0000
32;00000006;0;0000
32;00000007;0;0000
32;00000008;0;0000
32;00000009;0;0000
32;0000000A;0;0000
32;0000000B;0;0000
32;0000000C;0;0000
32;0000000D;0;0000
32;0000000E;0;0000
32;0000000F;0;0000
32;00000010;0;0000
32;00000011;0;0000
32;00000012;0;0000
32;00000013;0;0000
32;00000014;0;0000
32;00000015;0;0000
32;00000016;0;0000
32;00000017;0;0000
32;00000018;0;0000
32;00000019;0;0000
32;0000001A;0;0000
32;0000001B;0;0000
